"ID", "Name", "Type", "Journal", "InternalName", "Zone", "ZoneID"
3671, "To Fort Virak", 0, "The Covenant has taken Fort Virak, a vital strategic chokepoint.", "To Fort Virak", "Stonefalls", 41
4317, "Where the Frostheart Grows", 0, "", "Q4317 Where the Frostheart Gro", "", 0
3672, "The Game of Chance", 0, "I met a strange little man who requested that I engage him in a game. He proposes that I acquire three items from some of his fellow carnival members. Once I acquire the items, he will take one from me and turn it into something amazing.", "The Game of Chance", "", 0
6042, "A Bitter Pill", 0, "<<1>> requested I gather herbalist's satchels which contain alchemical plants in Clockwork City. I'll also need to collect a sweet syrup to help subdue the bitterness of the tonic created from the satchel's plants.", "CC-BF Repeatable Alchemy", "", 0
3673, "Death Trap", 0, "The Maulborn have occupied the Obsidian Gorge, the pass to Mournhold. House Hlaalu guards have cordoned off the area to keep anyone else from walking into a trap.", "Q3673 Death Trap", "Deshaan", 57
5913, "King Razor-Tusk Hunt", 0, "Huntmaster Sorim-Nakar of the Erabenimsun Ashlander tribe has given me a challenge. He wants me to hunt the powerful kagouti called King Razor-Tusk.", "Q5913 Hunt Kagouti", "", 0
3674, "Warm Welcome", 0, "Shadowfen's Vicecanons are concerned about the Dominion running supply lines for their troops through Alten Corimont.", "Warm Welcome", "", 0
3676, "A Pirate Parley", 0, "<<1>> has a plan to steal treasure from Dominion troops before they find out what happened to <<2>>, their contact in <<3>>.", "A Pirate Parley", "", 0
5276, "Pledge: Elden Hollow I", 5, "Maj al-Ragath of the Undaunted has challenged me to explore the ancient complex beneath Elden Root, the Elden Hollow, in the center of Grahtwood.", "Q5276 Pledge EldenHollow I", "", 0
3678, "Trials of the Burnished Scales", 0, "Due to archaic rules, <<1>> of the Aldmeri Dominion is allowed to undergo sacred Argonian trials at Hissmir. Success will allow him to commune with the Hist. To determine his true plans, I must pass the trials myself.", "Trials of the Burnished Scales", "", 0
3679, "Dreams From the Hist", 0, "I completed the Trials of the Burnished Scales at Hissmir, which allows me to commune with the Hist. Doing so will give me insight why Captain Henaamo, a Dominion soldier, would undertake the trials.", "The Hist", "", 0
5394, "Woodworker Writ", 4, "I've taken a contract from one of the Writ boards, an agreement to deliver Woodworker goods to an interested organization.", "Q5394 Woodworker_Writ_Ver1", "", 0
3680, "Of Dubious Value", 0, "Someone stole several relics from a cart in Hissmir. I offered to help <<1>> find the culprit.", "Of Dubious Value", "", 0
3681, "Lost Pilgrimage", 0, "A group of pilgrims failed to arrive in Hissmir as scheduled. <<1>> fears something has happened to them.", "Lost Pilgrimage", "", 0
4388, "A Life of Privilege", 0, "I met a Breton in the middle of the swamps of Shadowfen. She seems to be lost.", "A Life of Privilege", "", 0
6370, "Ache for Cake", 12, "I received a voucher for a special-occasion cake from the renowned master baker, Chef Donolon.", "[2019]Holiday - Anniversary", "", 0
3684, "Bad Soldiers", 0, "It appears that soldiers known as Sentinels are terrorizing the fortress.", "Bad Soldiers", "", 0
5275, "Pledge: Darkshade II", 5, "Maj al-Ragath has challenged me to explore the kwama mines of Darkshade Caverns beneath Deshaan.", "Q5275 Pledge Darkshade II", "", 0
3685, "The Thin Ones", 0, "I met Kothringi from <<1>> who told me Worm Cult necromancers plague their village.", "The Thin Ones", "", 3997
3686, "Three Tender Souls", 0, "The town of Stormhold is plagued with murders and abductions.", "Three Tender Souls", "", 0
3687, "Getting to the Truth", 0, "<<1>> wants me to look into the disappearance of <<2>>.", "Getting to the Truth", "Shadowfen", 117
3690, "Scouring the Mire", 0, "<<1>> suspects the Dominion skin-stealers are based out of <<2>>.", "SN Scouring the Mire SN-TMW", "Shadowfen", 117
3696, "Saving the Son", 0, "I've discovered where Grandmaster Omin Dres' son is being held captive. The Vanguard is holding his son, Sen, in the tombs west of Kragenmoor.", "Saving the Son", "Stonefalls", 41
4147, "The Shackled Guardian", 0, "", "The Shackled Guardian", "", 0
3697, "A Gathering of Guar", 0, "A guar herder named <<1>> has lost control of his herd. Tanval's Vanguard drove them out of their pen, and Ral now fears for their safety.", "A Gathering of Guar", "", 0
3698, "To the Tormented Spire", 0, "The grandmaster of House Dres has given me a key that should see me past the wards at Tormented Spire. Now all that remains is to make my way there.", "To the Tormented Spire", "Stonefalls", 41
5567, "Dark Revelations", 3, "Count Carolus still owes us what he promised for taking on his contract-information concerning the Black Dragon. Astara wants to find out what the Count knows.", "DB5 Dark Revelations", "", 0
4273, "To the King", 0, "<<1>> is encamped at Trolhetta with the bulk of the Ebonheart Pact's army. The Worm Cult is dug in, and hoping to hold on until they can gather the shards of Wuuthrad for some nefarious purpose.", "To the King", "The Rift", 103
3699, "From the Wastes", 0, "", "From the Wastes", "", 0
6064, "Casting the Bones", 5, "According to the Undaunted Trailblazer, Yisareh, the ruins of Fang Lair have been taken over by a cult of necromancers who are preparing for something big. She's enlisted my help in discovering and foiling their plans.", "DUN-FL Q6064", "", 0
3703, "Honor Bound", 0, "The monastery of Muth Gnaar was attacked by the Vereansu, a violent tribe of Ashlanders. The peaceful monks were caring for the afflicted using an ancient relic called the Tear of Saint Veloth when the Ashlanders attacked.", "Honor Bound", "", 0
4349, "Kill Enemy Players", 7, "Grand Warlord Sorcalin has authorized a bonus for any Dominion soldier who slays 20 enemy combatants.", "AvA-DOM-Kill 20 Players", "", 0
6074, "Cogs of Fate", 0, "The people of Slag Town apparently seek predictions about the future from a factotum known as the Grand Prognosticator. Kamid, whose mother died during the last pilgrimage, plans to prove that the oracle is a fraud.", "Q6074 - Cogs of Fate", "", 0
3705, "Payback", 0, "Scout Kanat says that the rest of the scouting party is dead or afflicted, too far gone to be saved. He also says the Maulborn are protected from the Llodos plague by arcane wards.", "Q3705 Pay Back", "Deshaan", 57
3708, "Wave Combat Quest", 0, "", "Wave Combat Quest", "", 0
5063, "Stone Cold", 0, "Fleeing undead to the north, a clan of Bosmer refugees wants to settle in Shadows Crawl, but stone men, known as Hollow, rose from the ground and attacked.", "Q5063 Stone Cold", "", 0
3709, "The Bargain's End", 0, "After returning the <<z:1>>, <<2>> made me the arbiter over the fate of <<3>>. Destroying the <<z:1>> will allow the villagers to die, but preserving it will trap them in their lifeless state.", "The Bargain's End", "", 0
5186, "The Blood of Nirn", 0, "The scholar Nendirume warned me that the Scaled Court has taken over the ruined city of Skyreach. She believes they're searching Skyreach Hold for more of the nirncrux element, which they refer to as \"the blood of Nirn.\"", "[OLD] CL The Blood of Nirn", "", 0
3712, "Captive Souls", 0, "A traveling merchant named <<1>> fell prey to Worm Cult necromancers camped below <<2>>. His guards were killed, and their souls are now trapped in animus geodes throughout the cultists' camp.", "Captive Souls", "Glenumbra", 3
6092, "The Merchant's Heirloom", 0, "I found the abandoned journal of Dulza, an Orc merchant who somehow entered the Clockwork City during a fierce storm in Craglorn. Her greatest regret is that her clan in Fell's Run will never see their ancestral sword again.", "Q6092 LostHeirloom", "", 0
3715, "Strange Guard Beasts", 0, "Churasu has a way to turn the giant wasps into an army to use against the Khajiiti pirates. She needs my help to make an alchemical concoction.", "Strange Guard Beasts", "", 0
3718, "Into the Temple", 0, "After Drillk's memory returned, he told me how to obtain the keystone. It's locked away in the Temple of Sul.", "Q3718 Into the Temple", "", 0
3864, "The Dungeon Delvers", 0, "Sibling explorers Raynor and Kireth Vanos are investigating the Dwarven ruins of Bthanual.", "The Dungeon Delvers", "", 0
3719, "Captured Time", 0, "I've found a book about Ayleid 'Alasil pilasters' within the Temple of Sul. Beside it was a small Ayleid relic that may be able to awaken the pilasters.", "Q3719 Captured Time", "", 0
4924, "The Barefoot Breton", 0, "I met a somewhat drunk and totally bootless Breton named Parquier Gimbert outside of Northpoint. He said he lost a valuable mace while hunting for mudcrabs along the shore. He thinks that maybe a Hagraven was involved. Also, he has no shoes.", "The Bare Breton", "", 0
5472, "A Feast To Remember", 0, "<<1>> has nearly restored the long-lost reputation of Orc cuisine. She needs a few more rare ingredients to complete her masterpiece.", "Q5472 A Feast To Remember", "", 0
3874, "The Light Fantastic", 0, "A Dwarven device fills a chamber deep within the ruins of Bthanual. Kireth has repaired it. Beams of light now shine through prisms set around the room.", "Q3874 The Light Fantastic", "", 0
3721, "Dissonant Commands", 0, "I met an artificer who's trying to learn more about the mysterious rod that was used to control Dwarven constructs from Mzithumz.", "Dissonant Commands", "", 0
3724, "Lost to the Mire", 0, "<<1>> went to the <<2>>. He has yet to reply to <<3>>'s correspondence.", "SN V Alten to Percolating - Lo", "", 0
5975, "A Masterful Weapon", 4, "", "Q5975-MASTER WOOD", "", 0
3728, "Remembering Risa", 0, "I found a battered journal while walking the Coiled Path. A young woman named Risa did not survive this place. She lost her amulet fighting one of the snakes.", "Remembering Risa", "", 0
3882, "Placeholder Start", 0, "", "Placeholder Start", "", 0
3729, "A Stranger Uninvited", 0, "<<1>> welcomed a traveling High Elf to <<2>>, but she believes he has something to do with the wisps' recent aggression.", "A Stranger Uninvited", "", 0
3731, "Broken Apart", 0, "To rid the area of her corrupting influence, <<1>> and I cleansed the ancient vessel. We need it capture the wispmother in <<2>>.", "Broken Apart", "", 0
3732, "Overrun", 0, "The Aldmeri Dominion has set up a staging area south of Hissmir in a fishing village called <<1>>.", "SN V Hissmir to Murkwater", "", 0
5973, "A Masterful Glyph", 4, "", "Q5973-MASTER GLYPHS", "", 0
3734, "Restoring the Guardians", 0, "<<1>> led a force of Pact soldiers to Ash Mountain. They were following the Brother of Strife, Balreth. Using the information I learned from Mavos at Othrenis, we're going to imprison the Brother of Strife again.", "Restoring the Guardians", "Stonefalls", 41
4104, "In Search of Kireth Vanos", 0, "Raynor and Kireth Vanos, self-proclaimed Dwemer experts, left Morrowind to look for long lost knowledge and lore within Skyrim's Dwarven ruins.", "In Search of Kireth Vanos", "", 0
3880, "A Blow for Order", 0, "The Ordinators are outnumbered. They asked me to reduce Vox's forces to help even things up a bit.", "A Blow for Order", "", 0
6096, "The Queen's Decree", 0, "Queen Ayrenn ordered the once-forbidden island of Summerset to open its borders and welcome outsiders to its expansive shores. Razum-dar, an agent of the Queen, has come to the island to make sure the decree is followed to the letter.", "SQ1 The Queen's Decree", "", 7413
3735, "The Death of Balreth", 0, "I've defeated Ash Mountain's guardians. Now I must enter Ash Mountain's caldera, defeat Balreth, and imprison him again.", "The Death of Balreth", "Stonefalls", 41
3736, "Close the Scamp Caves", 0, "Scamps are boiling up out of the ground, no doubt excited by the freeing of Balreth. <<1>> asked for my help dealing with them. Collapsing the entrances to caves in <<2>> should do the job.", "Close the Scamp Caves", "", 0
3890, "Pull the Last Fang", 0, "I left the ancient Argonian ruins with a single Fang of Sithis. According to <<1>>, the Renrijra pirates are in an uproar. They may be feeling the effects of the other Fang in their midst.", "Pull the Last Fang", "", 0
5247, "Pledge: Fungal Grotto I", 5, "Maj al-Ragath of the Undaunted has challenged me to explore the Fungal Grotto beneath Stonefalls.", "Q5247 Pledge Fungal Grotto I", "", 0
6106, "A Matter of Tributes", 0, "The Bursar of Tribute demands compensation for the Blackfeather Court from mortals who insult them and chase them away.", "Q6106 Debt Collection 2", "", 0
3737, "In With the Tide", 0, "<<1>> told me of an assault force landing in the Ashlands west of Ebonheart. She's asked me to make for the land coral maze known as Vivec's Antlers.", "In With the Tide", "Stonefalls", 41
3744, "Shattered Stones", 0, "Lord Stictal had a unique power crystal that was stolen by Supernal Dreamers. They have shattered the crystal in order to use the pieces for daedric summoning ritual.", "Shattered Stones", "", 0
3747, "Crystal Capture", 0, "I have been tasked by Lord <<1>> to recover shards of a crystal of power from the Supernal Dreamers who have stolen it.", "Crystal Capture", "", 0
3748, "The Shattered Crystal", 0, "", "The Shattered Crystal", "", 0
4795, "Scaled Captors", 0, "A Bosmer scout claims her band was ambushed by Argoninan invaders. She managed to get away in the scuffle, but her allies are now captives of the Argonians.", "Q4795 Scaled Captors", "", 0
